"id,""vuosi"",""sp"",""ika"",""kieli"",""peas"",""pekoko"",""suuralue"",""sivs"",""yo"",""ututku"",""patv"",""amas"",""sose"",""toimiala"",""jurmu"",""tuloluokka"",""isa_ika"",""isa_kieli"",""isa_patv"",""isa_amas"",""isa_toimiala"",""isa_jurmu"",""aiti_ika"",""aiti_kieli"",""aiti_patv"",""aiti_amas"",""aiti_toimiala"",""aiti_jurmu"""
"688,1980,""1"",31,""1"",""3"",3,""1"",""1"",""0"",,""4"",""1"",""9"",""51"",""5"",3,,,,,,,,,,,,"
"688,1990,""1"",41,""1"",""1"",2,""1"",""4"",""0"",,""0"",""2"",""1"",""01"",""5"",2,,,,,,,,,,,,"
"688,2000,""1"",51,""1"",""1"",2,""1"",""4"",""0"",,""0"",""1"",""5"",""75"",""4"",6,,,,,,,,,,,,"
"688,2010,""1"",61,""1"",""0"",0,""1"",""4"",""0"",,""0"",""2"",""1"",""01"",""5"",5,,,,,,,,,,,,"
"689,1950,""2"",3,""1"",""3"",7,""4"",,""0"",,""2"",,,,,,36,""1"",""0"",""2"",""01"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"689,1970,""2"",23,""1"",""2"",7,""4"",""2"",""0"",,""0"",""1"",""4"",""72"",""1"",6,,,,,,,,,,,,"
"689,1980,""2"",33,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""72"",""1"",8,,,,,,,,,,,,"
"689,1990,""2"",43,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""57"",""1"",8,,,,,,,,,,,,"
"689,2000,""2"",53,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""64"",""3"",7,,,,,,,,,,,,"
"689,2010,""2"",63,""1"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"690,1950,""1"",0,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,43,""1"",""0"",""2"",""40"",""9"",35,""1"",""4"",""2"",""40"",""9"""
"690,1970,""1"",20,""1"",""3"",4,""2"",""1"",""0"",,""0"",""1"",""5"",""11"",""5"",3,,,,,,,,,,,,"
"690,1980,""1"",30,""1"",""3"",3,""2"",""1"",""0"",,""0"",""1"",""5"",""29"",""5"",4,,,,,,,,,,,,"
"690,1990,""1"",40,""1"",""0"",0,""2"",""1"",""0"",,""0"",""1"",""5"",""37"",""4"",4,,,,,,,,,,,,"
"690,2000,""1"",50,""1"",""0"",0,""2"",""1"",""0"",,""4"",,""8"",""99"",""9"",2,,,,,,,,,,,,"
"690,2010,""1"",60,""1"",""0"",0,""2"",""1"",""0"",,""4"",,""8"",,""9"",2,,,,,,,,,,,,"
"691,1950,""2"",9,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,47,""1"",""0"",""2"",""01"",""9"",36,""1"",""0"",""2"",""01"",""9"""
"691,1970,""2"",29,""1"",""0"",0,""3"",""1"",""0"",""57"",""0"",""1"",""4"",""93"",""5"",7,,,,,,,,,,,,"
"691,1980,""2"",39,""1"",""0"",0,""3"",""1"",""0"",""57"",""0"",""1"",""4"",""93"",""5"",8,,,,,,,,,,,,"
"691,1990,""2"",49,""1"",""0"",0,""3"",""1"",""0"",""57"",""0"",""1"",""4"",""94"",""4"",8,,,,,,,,,,,,"
"691,2000,""2"",59,""1"",""0"",0,""3"",""1"",""0"",""57"",""0"",""1"",""4"",""91"",""4"",8,,,,,,,,,,,,"
"691,2010,""2"",69,""1"",""0"",0,""3"",""1"",""0"",""57"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"692,1950,""1"",2,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,32,""1"",""0"",""1"",""71"",""9"",33,""1"",""4"",""1"",""71"",""9"""
"692,1970,""1"",22,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""62"",""5"",9,,,,,,,,,,,,"
"692,1980,""1"",32,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""36"",""4"",9,,,,,,,,,,,,"
"692,1990,""1"",42,""1"",""1"",2,""1"",""4"",""0"",,""0"",""1"",""5"",""35"",""4"",9,,,,,,,,,,,,"
"692,2000,""1"",52,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""8"",""99"",""9"",6,,,,,,,,,,,,"
"693,1950,""2"",7,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""40"",""9"",39,""1"",""4"",""1"",""40"",""9"""
"693,1970,""2"",27,""1"",""2"",4,""1"",""2"",""1"",""30"",""4"",""1"",""3"",""91"",""9"",2,,,,,,,,,,,,"
"693,1980,""2"",37,""1"",""2"",5,""1"",""2"",""1"",""30"",""0"",""2"",""1"",""92"",""9"",6,,,,,,,,,,,,"
"693,1990,""2"",47,""1"",""2"",5,""1"",""2"",""1"",""30"",""0"",""2"",""2"",""66"",""5"",8,,,,,,,,,,,,"
"693,2000,""2"",57,""1"",""2"",2,""1"",""2"",""1"",""30"",""0"",""2"",""2"",""74"",""5"",1,,,,,,,,,,,,"
"693,2010,""2"",67,""1"",""2"",2,""1"",""2"",""1"",""30"",""4"",,""7"",,""9"",10,,,,,,,,,,,,"
"694,1950,""2"",5,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""04"",""4"",34,""1"",""0"",""2"",""01"",""9"""
"694,1970,""2"",25,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""38"",""4"",,,,,,,,,,,,,"
"694,1980,""2"",35,""1"",""0"",0,""1"",""2"",""0"",,""4"",,""9"",""99"",""9"",2,,,,,,,,,,,,"
"694,1990,""2"",45,""1"",""2"",2,""1"",""4"",""0"",,""4"",,""6"",,""9"",3,,,,,,,,,,,,"
"694,2000,""2"",55,""1"",""2"",2,""1"",""4"",""0"",,""4"",,""7"",""99"",""9"",3,,,,,,,,,,,,"
"695,1950,""2"",9,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,43,""1"",""0"",""1"",""71"",""2"",33,""1"",""4"",""1"",""71"",""2"""
"695,1970,""2"",29,""1"",""2"",3,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""81"",""4"",8,,,,,,,,,,,,"
"695,1980,""2"",39,""1"",""1"",3,""1"",""2"",""0"",""33"",""0"",""1"",""3"",""61"",""5"",9,,,,,,,,,,,,"
"695,1990,""2"",49,""1"",""2"",2,""1"",""2"",""0"",""33"",""0"",""1"",""3"",""65"",""4"",7,,,,,,,,,,,,"
"695,2000,""2"",59,""1"",""2"",2,""1"",""2"",""0"",""33"",""4"",,""8"",""99"",""9"",3,,,,,,,,,,,,"
"695,2010,""2"",69,""1"",""0"",0,""1"",""5"",""0"",""33"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"696,1950,""2"",0,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,48,""1"",""0"",""2"",""01"",""9"",40,""1"",""0"",""2"",""01"",""9"""
"696,1970,""2"",20,""1"",""3"",3,""2"",""1"",""0"",""38"",""0"",""1"",""5"",""32"",""4"",,,,,,,,,,,,,"
"696,1980,""2"",30,""1"",""2"",3,""2"",""2"",""0"",""38"",""0"",""1"",""5"",""93"",""2"",7,,,,,,,,,,,,"
"696,1990,""2"",40,""1"",""2"",4,""2"",""2"",""0"",""38"",""0"",""1"",""5"",""87"",""2"",7,,,,,,,,,,,,"
"696,2000,""2"",50,""1"",""2"",3,""2"",""2"",""0"",""38"",""0"",""1"",""5"",""85"",""2"",7,,,,,,,,,,,,"
"696,2010,""2"",60,""1"",""2"",2,""2"",""2"",""0"",""38"",""0"",""1"",""5"",""56"",""2"",5,,,,,,,,,,,,"
"697,1950,""2"",3,""1"",""3"",4,""4"",,""0"",,""2"",,,,,,22,""1"",""0"",""1"",""40"",""9"",22,""1"",""0"",""2"",""01"",""9"""
"698,1950,""2"",1,""1"",""3"",3,""4"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""64"",""5"",31,""1"",""4"",""1"",""64"",""5"""
"698,1970,""2"",21,""1"",""3"",5,""2"",""1"",""1"",""30"",""3"",""1"",""7"",""38"",""9"",2,,,,,,,,,,,,"
"698,1980,""2"",31,""1"",""0"",0,""2"",""1"",""1"",""63"",""0"",""1"",""3"",""93"",""2"",10,,,,,,,,,,,,"
"698,1990,""2"",41,""1"",""0"",0,""2"",""1"",""1"",""63"",""0"",""1"",""3"",""85"",""2"",10,,,,,,,,,,,,"
"698,2000,""2"",51,""1"",""0"",0,""2"",""1"",""1"",""63"",""0"",""1"",""3"",""80"",""2"",9,,,,,,,,,,,,"
"698,2010,""2"",61,""1"",""0"",0,""2"",""1"",""1"",""63"",""4"",,""7"",,""9"",9,,,,,,,,,,,,"
"699,1950,""1"",4,""1"",""3"",6,""4"",,""0"",,""2"",,,,,,38,""1"",""0"",""2"",""66"",""9"",35,""1"",""0"",""2"",""66"",""9"""
"699,1970,""1"",24,""1"",""1"",2,""4"",""2"",""0"",""53"",""0"",""1"",""4"",""62"",""5"",9,,,,,,,,,,,,"
"699,1980,""1"",34,""1"",""1"",4,""4"",""2"",""0"",""53"",""0"",""1"",""3"",""62"",""4"",10,,,,,,,,,,,,"
"699,1990,""1"",44,""1"",""1"",4,""4"",""2"",""0"",""53"",""0"",""2"",""2"",""43"",""5"",10,,,,,,,,,,,,"
"699,2000,""1"",54,""1"",""1"",2,""4"",""2"",""0"",""53"",""0"",""2"",""2"",""52"",""5"",10,,,,,,,,,,,,"
"699,2010,""1"",64,""1"",""1"",2,""4"",""2"",""0"",""53"",""4"",,""7"",,""9"",10,,,,,,,,,,,,"
"700,1950,""1"",9,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,37,""1"",""0"",""1"",""36"",""5"",33,""1"",""4"",""1"",""36"",""5"""
"700,1970,""1"",29,""1"",""1"",4,""2"",""2"",""0"",""38"",""0"",""1"",""4"",""91"",""1"",9,,,,,,,,,,,,"
"700,1980,""1"",39,""1"",""2"",4,""2"",""2"",""0"",""38"",""0"",""1"",""4"",""91"",""1"",10,,,,,,,,,,,,"
"700,1990,""1"",49,""1"",""1"",4,""2"",""2"",""0"",""38"",""0"",""1"",""4"",""82"",""1"",9,,,,,,,,,,,,"
"700,2000,""1"",59,""1"",""1"",3,""2"",""2"",""0"",""38"",""4"",,""7"",""99"",""9"",6,,,,,,,,,,,,"
"700,2010,""1"",69,""1"",""1"",3,""2"",""2"",""0"",""38"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"701,1950,""2"",4,""1"",""0"",0,""2"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"701,1970,""2"",24,""1"",""2"",4,""2"",""2"",""0"",,""4"",""1"",""3"",""93"",""9"",1,,,,,,,,,,,,"
"701,1980,""2"",34,""1"",""1"",2,""2"",""5"",""0"",,""0"",""1"",""4"",""93"",""2"",10,,,,,,,,,,,,"
"701,1990,""2"",44,""1"",""0"",0,""2"",""5"",""0"",""37"",""0"",""1"",""4"",""87"",""2"",10,,,,,,,,,,,,"
"701,2000,""2"",54,""1"",""0"",0,""2"",""5"",""0"",""37"",""0"",""1"",""4"",""85"",""2"",10,,,,,,,,,,,,"
"701,2010,""2"",64,""1"",""0"",0,""2"",""5"",""0"",""37"",""4"",,""7"",,""9"",9,,,,,,,,,,,,"
"702,1950,""2"",2,""1"",""3"",7,""4"",,""0"",,""2"",,,,,,37,""1"",""0"",""1"",""04"",""1"",38,""1"",""4"",""1"",""04"",""1"""
"703,1950,""2"",3,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,34,""1"",""0"",""2"",""71"",""9"",31,""1"",""4"",""2"",""71"",""9"""
"703,1970,""2"",23,""1"",""3"",5,""2"",""1"",""0"",,""3"",""2"",""7"",""71"",""9"",7,,,,,,,,,,,,"
"703,1980,""2"",33,""1"",""0"",0,""1"",""1"",""0"",""57"",""0"",""1"",""4"",""93"",""1"",6,,,,,,,,,,,,"
"703,1990,""2"",43,""1"",""2"",2,""1"",""1"",""0"",""57"",""0"",""1"",""4"",""87"",""2"",6,,,,,,,,,,,,"
"703,2000,""2"",53,""1"",""0"",0,""1"",""1"",""0"",""57"",""4"",,""8"",""99"",""9"",3,,,,,,,,,,,,"
"703,2010,""2"",63,""1"",""0"",0,""1"",""1"",""0"",""57"",""4"",,""8"",,""9"",2,,,,,,,,,,,,"
"704,1950,""1"",2,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,36,""1"",""0"",""1"",""04"",""3"",30,""1"",""0"",""2"",""01"",""9"""
"704,1980,""1"",32,""1"",""2"",3,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""41"",""3"",8,,,,,,,,,,,,"
"704,1990,""1"",42,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""15"",""3"",8,,,,,,,,,,,,"
"704,2000,""1"",52,""1"",""1"",2,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""51"",""4"",9,,,,,,,,,,,,"
"705,1950,""1"",1,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,,,,,,,36,""1"",""4"",""1"",""40"",""2"""
"705,1980,""1"",31,""1"",""0"",0,""2"",""1"",""0"",,""4"",,""6"",""99"",""9"",5,,,,,,,,,,,,"
"705,1990,""1"",41,""1"",""1"",4,""2"",""2"",""0"",,""4"",,""6"",,""9"",5,,,,,,,,,,,,"
"705,2000,""1"",51,""1"",""1"",2,""2"",""4"",""0"",,""4"",,""7"",""99"",""9"",5,,,,,,,,,,,,"
"706,1950,""1"",7,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,43,""1"",""0"",""2"",""01"",""9"",39,""1"",""0"",""2"",""01"",""9"""
"706,1970,""1"",27,""1"",""1"",2,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""83"",""5"",10,,,,,,,,,,,,"
"706,1980,""1"",37,""1"",""1"",3,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""83"",""5"",10,,,,,,,,,,,,"
"706,1990,""1"",47,""1"",""1"",3,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""71"",""4"",10,,,,,,,,,,,,"
"706,2000,""1"",57,""1"",""1"",2,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""74"",""4"",10,,,,,,,,,,,,"
"707,1950,""1"",5,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,33,""1"",""0"",""1"",""20"",""3"",37,""1"",""4"",""1"",""20"",""3"""
"707,1970,""1"",25,""1"",""1"",3,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""52"",""5"",9,,,,,,,,,,,,"
"707,1980,""1"",35,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""51"",""4"",7,,,,,,,,,,,,"
"707,1990,""1"",45,""1"",""1"",3,""1"",""2"",""0"",""35"",""4"",,""9"",,""9"",10,,,,,,,,,,,,"
"707,2000,""1"",55,""1"",""1"",2,""1"",""2"",""0"",""35"",""4"",,""8"",""99"",""9"",7,,,,,,,,,,,,"
"707,2010,""1"",65,""1"",""1"",2,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"708,1950,""2"",4,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,40,""1"",""0"",""1"",""04"",""5"",42,""1"",""4"",""1"",""04"",""5"""
"709,1950,""1"",4,""2"",""3"",3,""1"",,""0"",,""2"",,,,,,35,""2"",""0"",""1"",""36"",""5"",29,""2"",""4"",""1"",""36"",""5"""
"709,1970,""1"",24,""2"",""1"",4,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""71"",""4"",9,,,,,,,,,,,,"
"709,1980,""1"",34,""2"",""1"",2,""1"",""2"",""0"",""33"",""0"",""1"",""3"",""71"",""4"",9,,,,,,,,,,,,"
"709,1990,""1"",44,""2"",""1"",4,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""56"",""4"",9,,,,,,,,,,,,"
"709,2000,""1"",54,""2"",""1"",2,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""63"",""4"",9,,,,,,,,,,,,"
"709,2010,""1"",64,""2"",""1"",2,""1"",""2"",""0"",""33"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"710,1950,""2"",0,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,37,""1"",""0"",""2"",""01"",""9"",30,""1"",""0"",""2"",""01"",""9"""
"710,1970,""2"",20,""1"",""0"",0,""3"",""2"",""0"",,""4"",,""9"",""99"",""9"",4,,,,,,,,,,,,"
"710,1980,""2"",30,""1"",""2"",3,""3"",""2"",""0"",,""0"",""1"",""5"",""63"",""4"",5,,,,,,,,,,,,"
"710,1990,""2"",40,""1"",""1"",2,""3"",""2"",""0"",,""0"",""1"",""5"",""48"",""4"",6,,,,,,,,,,,,"
"710,2000,""2"",50,""1"",""2"",2,""3"",""5"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"710,2010,""2"",60,""1"",""0"",0,""3"",""5"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"711,1950,""2"",5,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,42,""1"",""0"",""2"",""40"",""9"",44,""1"",""0"",""2"",""63"",""9"""
"711,1970,""2"",25,""1"",""2"",2,""1"",""2"",""1"",""30"",""3"",""1"",""7"",""81"",""9"",2,,,,,,,,,,,,"
"711,1980,""2"",35,""1"",""1"",3,""1"",""2"",""1"",""30"",""3"",""1"",""7"",""82"",""4"",4,,,,,,,,,,,,"
"711,1990,""2"",45,""1"",""2"",3,""1"",""2"",""1"",""30"",""0"",""1"",""4"",""35"",""4"",7,,,,,,,,,,,,"
"711,2000,""2"",55,""1"",""2"",2,""1"",""2"",""1"",""30"",""0"",""1"",""4"",""75"",""2"",7,,,,,,,,,,,,"
"711,2010,""2"",65,""1"",""2"",2,""1"",""2"",""1"",""30"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"712,1950,""2"",3,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,25,""1"",""0"",""1"",""71"",""5"",30,""1"",""4"",""1"",""71"",""5"""
"712,1970,""2"",23,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""62"",""5"",4,,,,,,,,,,,,"
"712,1980,""2"",33,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""4"",""62"",""5"",3,,,,,,,,,,,,"
"712,1990,""2"",43,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""4"",""88"",""2"",7,,,,,,,,,,,,"
"712,2000,""2"",53,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""85"",""2"",6,,,,,,,,,,,,"
"712,2010,""2"",63,""1"",""0"",0,""2"",""5"",""0"",,""4"",,""7"",,""9"",9,,,,,,,,,,,,"
"713,1950,""2"",1,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,46,""1"",""0"",""1"",""40"",""5"",39,""1"",""4"",""1"",""40"",""5"""
"713,1970,""2"",21,""1"",""3"",5,""1"",""1"",""0"",""31"",""3"",,""7"",""99"",""9"",,,,,,,,,,,,,"
"713,1980,""2"",31,""1"",""1"",2,""1"",""2"",""0"",""31"",""0"",""1"",""4"",""71"",""4"",7,,,,,,,,,,,,"
"713,1990,""2"",41,""1"",""1"",2,""1"",""4"",""0"",""31"",""0"",""1"",""4"",""54"",""4"",8,,,,,,,,,,,,"
"713,2000,""2"",51,""1"",""2"",2,""1"",""4"",""0"",""31"",""0"",""1"",""4"",""62"",""4"",8,,,,,,,,,,,,"
"713,2010,""2"",61,""1"",""2"",2,""1"",""2"",""0"",""31"",""4"",,""8"",,""9"",4,,,,,,,,,,,,"
"714,1950,""2"",5,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,37,""1"",""0"",""2"",""01"",""9"",30,""1"",""0"",""2"",""01"",""9"""
"714,1980,""2"",35,""1"",""0"",0,""1"",""1"",""0"",""63"",""0"",""1"",""3"",""91"",""2"",9,,,,,,,,,,,,"
"714,1990,""2"",45,""1"",""0"",0,""1"",""1"",""0"",""73"",""0"",""1"",""3"",""81"",""2"",10,,,,,,,,,,,,"
"714,2000,""2"",55,""1"",""0"",0,""1"",""1"",""0"",""73"",""0"",""1"",""3"",""75"",""2"",10,,,,,,,,,,,,"
"714,2010,""2"",65,""1"",""0"",0,""1"",""1"",""0"",""73"",""0"",""1"",""3"",""84"",""2"",10,,,,,,,,,,,,"
"715,1950,""1"",1,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,28,""1"",""0"",""1"",""83"",""5"",20,""1"",""4"",""1"",""83"",""5"""
"716,1950,""1"",1,""1"",""3"",3,""3"",,""0"",,""2"",,,,,,24,""1"",""0"",""1"",""66"",""9"",23,""1"",""0"",""1"",""66"",""9"""
"716,1980,""1"",31,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""93"",""5"",8,,,,,,,,,,,,"
"716,1990,""1"",41,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""85"",""1"",9,,,,,,,,,,,,"
"716,2000,""1"",51,""1"",""1"",4,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""80"",""1"",8,,,,,,,,,,,,"
"716,2010,""1"",61,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""85"",""1"",8,,,,,,,,,,,,"
"717,1950,""2"",5,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""71"",""5"",39,""1"",""4"",""1"",""71"",""5"""
"717,1970,""2"",25,""1"",""3"",3,""1"",""1"",""0"",,""4"",""1"",""4"",""71"",""9"",,,,,,,,,,,,,"
"717,1980,""2"",35,""1"",""0"",0,""1"",""1"",""0"",,""0"",,""9"",""99"",""9"",,,,,,,,,,,,,"
"717,1990,""2"",45,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""6"",,""9"",2,,,,,,,,,,,,"
"717,2000,""2"",55,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",""99"",""9"",2,,,,,,,,,,,,"
"717,2010,""2"",65,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",2,,,,,,,,,,,,"
"718,1950,""2"",0,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,40,""1"",""0"",""2"",""01"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"718,1970,""2"",20,""1"",""3"",5,""1"",""1"",""1"",""30"",""3"",""2"",""7"",""11"",""9"",2,,,,,,,,,,,,"
"718,1980,""2"",30,""1"",""2"",3,""1"",""2"",""1"",""63"",""0"",""1"",""4"",""61"",""4"",7,,,,,,,,,,,,"
"718,1990,""2"",40,""1"",""2"",4,""1"",""2"",""1"",""63"",""0"",""1"",""4"",""41"",""4"",10,,,,,,,,,,,,"
"718,2000,""2"",50,""1"",""2"",4,""1"",""2"",""1"",""63"",""0"",""1"",""4"",""51"",""4"",8,,,,,,,,,,,,"
"718,2010,""2"",60,""1"",""2"",3,""1"",""2"",""1"",""63"",""0"",""1"",""5"",""88"",""2"",8,,,,,,,,,,,,"
"719,1950,""1"",8,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,,,,,,,31,""1"",""0"",""2"",""01"",""9"""
"719,1970,""1"",28,""1"",""0"",0,""1"",""1"",""0"",,""0"",""1"",""5"",""33"",""4"",6,,,,,,,,,,,,"
"719,1980,""1"",38,""1"",""0"",0,""3"",""1"",""0"",,""0"",""1"",""5"",""33"",""5"",3,,,,,,,,,,,,"
"719,1990,""1"",48,""1"",""0"",0,""3"",""1"",""0"",,""4"",,""6"",,""9"",4,,,,,,,,,,,,"
"719,2000,""1"",58,""1"",""0"",0,""3"",""1"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"719,2010,""1"",68,""1"",""0"",0,""3"",""1"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"720,1950,""1"",1,""1"",""0"",0,""2"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"720,1970,""1"",21,""1"",""3"",4,""2"",""1"",""0"",,""0"",""1"",""5"",""13"",""9"",3,,,,,,,,,,,,"
"721,1950,""2"",0,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""81"",""1"",31,""1"",""4"",""1"",""81"",""1"""
"721,1970,""2"",20,""1"",""3"",3,""1"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",2,,,,,,,,,,,,"
"721,1980,""2"",30,""1"",""1"",5,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""2"",8,,,,,,,,,,,,"
"721,1990,""2"",40,""1"",""1"",4,""1"",""4"",""1"",""61"",""0"",""1"",""3"",""85"",""2"",9,,,,,,,,,,,,"
"721,2000,""2"",50,""1"",""0"",0,""1"",""4"",""1"",""61"",""0"",""1"",""3"",""80"",""2"",9,,,,,,,,,,,,"
"721,2010,""2"",60,""1"",""0"",0,""1"",""4"",""1"",""61"",""4"",,""7"",,""9"",8,,,,,,,,,,,,"
"722,1950,""2"",5,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,37,""1"",""0"",""2"",""01"",""9"",38,""1"",""0"",""2"",""01"",""9"""
"722,1970,""2"",25,""1"",""1"",3,""3"",""1"",""0"",,""0"",""1"",""5"",""32"",""5"",,,,,,,,,,,,,"
"722,1980,""2"",35,""1"",""1"",3,""1"",""1"",""0"",,""0"",""1"",""4"",""62"",""5"",7,,,,,,,,,,,,"
"722,1990,""2"",45,""1"",""0"",0,""1"",""1"",""0"",,""4"",,""9"",,""9"",5,,,,,,,,,,,,"
"722,2000,""2"",55,""1"",""2"",2,""1"",""1"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"722,2010,""2"",65,""1"",""0"",0,""1"",""1"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"723,1950,""2"",3,""1"",""3"",6,""4"",,""0"",,""2"",,,,,,39,""1"",""0"",""2"",""01"",""9"",34,""1"",""0"",""2"",""01"",""9"""
"723,1970,""2"",23,""1"",""2"",4,""1"",""2"",""0"",,""4"",""1"",""5"",""71"",""9"",,,,,,,,,,,,,"
"723,1980,""2"",33,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""94"",""2"",5,,,,,,,,,,,,"
"723,1990,""2"",43,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""91"",""2"",6,,,,,,,,,,,,"
"723,2000,""2"",53,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""70"",""2"",7,,,,,,,,,,,,"
"723,2010,""2"",63,""1"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"724,1950,""1"",1,""1"",""3"",6,""2"",,""0"",,""2"",,,,,,36,""1"",""0"",""1"",""71"",""1"",35,""1"",""0"",""2"",""01"",""9"""
"724,1970,""1"",21,""1"",""3"",6,""2"",""1"",""0"",,""0"",""2"",""2"",""71"",""9"",2,,,,,,,,,,,,"
"724,1980,""1"",31,""1"",""3"",3,""2"",""1"",""0"",,""0"",""2"",""2"",""71"",""9"",9,,,,,,,,,,,,"
"724,1990,""1"",41,""1"",""1"",3,""2"",""2"",""0"",,""0"",""2"",""2"",""52"",""5"",10,,,,,,,,,,,,"
"724,2000,""1"",51,""1"",""1"",4,""2"",""2"",""0"",,""0"",""2"",""2"",""60"",""5"",7,,,,,,,,,,,,"
"724,2010,""1"",61,""1"",""1"",2,""2"",""2"",""0"",,""0"",""2"",""2"",""49"",""5"",6,,,,,,,,,,,,"
"725,1950,""1"",3,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,23,""1"",""0"",""2"",""01"",""9"",25,""1"",""0"",""2"",""01"",""9"""
"725,1970,""1"",23,""1"",""1"",4,""3"",""2"",""0"",,""0"",""1"",""5"",""52"",""5"",8,,,,,,,,,,,,"
